
Date and time: 2016-07-13 08:00:00
Netcontrollers: 


Silo,Cable,Sensor,Status
18,069,6-7,Sensors alarms deactivated
18,070,6-7,Sensors alarms deactivated
18,071,6-7,Sensors alarms deactivated
18,072,6-7,Sensors alarms deactivated
30,073,6-7,Sensors alarms deactivated
30,074,6-7,Sensors alarms deactivated
30,075,6-7,Sensors alarms deactivated
30,076,6-7,Sensors alarms deactivated
30,077,6-7,Sensors alarms deactivated
30,078,6-7,Sensors alarms deactivated
29,079,6-7,Sensors alarms deactivated
29,080,6-7,Sensors alarms deactivated
29,081,6-7,Sensors alarms deactivated
29,082,6-7,Sensors alarms deactivated
29,083,6-7,Sensors alarms deactivated
29,084,6-7,Sensors alarms deactivated
28,085,6-7,Sensors alarms deactivated
28,086,6-7,Sensors alarms deactivated
28,087,6-7,Sensors alarms deactivated
28,088,6-7,Sensors alarms deactivated
28,089,6-7,Sensors alarms deactivated
28,090,6,Sensors alarms deactivated
27,091,6-7,Sensors alarms deactivated
27,092,6-7,Sensors alarms deactivated
27,093,6-7,Sensors alarms deactivated
27,094,6-7,Sensors alarms deactivated
27,095,6-7,Sensors alarms deactivated
27,096,6-7,Sensors alarms deactivated
26,097,6-7,Sensors alarms deactivated
26,098,6-7,Sensors alarms deactivated
26,099,6-7,Sensors alarms deactivated
26,100,6-7,Sensors alarms deactivated
26,101,6-7,Sensors alarms deactivated
26,102,6-7,Sensors alarms deactivated
25,103,6-7,Sensors alarms deactivated
25,104,6-7,Sensors alarms deactivated
25,105,6-7,Sensors alarms deactivated
25,106,6-7,Sensors alarms deactivated
25,107,6-7,Sensors alarms deactivated
25,108,6,Sensors alarms deactivated
7,109,6-7,Sensors alarms deactivated
7,110,6-7,Sensors alarms deactivated
7,111,6-7,Sensors alarms deactivated
7,112,6-7,Sensors alarms deactivated
7,113,6-7,Sensors alarms deactivated
7,114,6-7,Sensors alarms deactivated
8,115,6-7,Sensors alarms deactivated
8,116,6-7,Sensors alarms deactivated
8,117,6-7,Sensors alarms deactivated
8,118,6-7,Sensors alarms deactivated
8,119,6-7,Sensors alarms deactivated
8,120,6-7,Sensors alarms deactivated
9,121,6-7,Sensors alarms deactivated
9,122,6-7,Sensors alarms deactivated
9,123,6-7,Sensors alarms deactivated
9,124,6-7,Sensors alarms deactivated
9,125,6-7,Sensors alarms deactivated
9,126,6-7,Sensors alarms deactivated
10,127,6-7,Sensors alarms deactivated
10,128,6-7,Sensors alarms deactivated
10,129,6-7,Sensors alarms deactivated
10,130,6-7,Sensors alarms deactivated
10,131,6-7,Sensors alarms deactivated
10,132,6-7,Sensors alarms deactivated
11,133,6-7,Sensors alarms deactivated
11,134,6-7,Sensors alarms deactivated
11,135,6-7,Sensors alarms deactivated
11,136,6-7,Sensors alarms deactivated
11,137,6-7,Sensors alarms deactivated
11,138,6-7,Sensors alarms deactivated
12,139,6-7,Sensors alarms deactivated
12,140,6-7,Sensors alarms deactivated
12,141,6-7,Sensors alarms deactivated
12,142,6-7,Sensors alarms deactivated
12,143,6-7,Sensors alarms deactivated
12,144,6-7,Sensors alarms deactivated
24,145,All,Deactivated
24,146,5-6-7,Sensors alarms deactivated
24,147,5-6-7,Sensors alarms deactivated
24,148,All,Deactivated
24,149,All,Deactivated
24,150,All,Deactivated
23,151,5-6-7,Sensors alarms deactivated
23,152,5-6-7,Sensors alarms deactivated
23,153,5-6-7,Sensors alarms deactivated
23,154,5-6-7,Sensors alarms deactivated
23,155,5-6-7,Sensors alarms deactivated
23,156,5-6-7,Sensors alarms deactivated
22,157,5-6-7,Sensors alarms deactivated
22,158,5-6-7,Sensors alarms deactivated
22,159,5-6-7,Sensors alarms deactivated
22,160,5-6-7,Sensors alarms deactivated
22,161,5-6-7,Sensors alarms deactivated
22,162,5-6-7,Sensors alarms deactivated
21,163,6-7,Sensors alarms deactivated
21,164,6-7,Sensors alarms deactivated
21,165,6-7,Sensors alarms deactivated
21,166,6-7,Sensors alarms deactivated
21,167,6-7,Sensors alarms deactivated
21,168,6-7,Sensors alarms deactivated
20,169,6-7,Sensors alarms deactivated
20,170,6-7,Sensors alarms deactivated
20,171,6-7,Sensors alarms deactivated
20,172,6-7,Sensors alarms deactivated
20,173,6,Sensors alarms deactivated
20,174,6,Sensors alarms deactivated
19,175,5-6-7,Sensors alarms deactivated
19,176,5-6-7,Sensors alarms deactivated
19,177,5-6-7,Sensors alarms deactivated
19,178,5-6-7,Sensors alarms deactivated
19,179,5-6,Sensors alarms deactivated
19,180,5-6-7,Sensors alarms deactivated
1,181,6-7,Sensors alarms deactivated
1,182,6-7,Sensors alarms deactivated
1,183,6-7,Sensors alarms deactivated
1,184,6-7,Sensors alarms deactivated
1,185,6-7,Sensors alarms deactivated
1,186,6-7,Sensors alarms deactivated
2,187,6-7,Sensors alarms deactivated
2,188,6-7,Sensors alarms deactivated
2,189,6-7,Sensors alarms deactivated
2,190,6-7,Sensors alarms deactivated
2,191,6-7,Sensors alarms deactivated
2,192,6-7,Sensors alarms deactivated
3,193,6-7,Sensors alarms deactivated
3,194,6-7,Sensors alarms deactivated
3,195,6-7,Sensors alarms deactivated
3,196,6-7,Sensors alarms deactivated
3,197,6-7,Sensors alarms deactivated
3,198,6-7,Sensors alarms deactivated
4,199,6-7,Sensors alarms deactivated
4,200,6-7,Sensors alarms deactivated
4,201,6,Sensors alarms deactivated
4,202,6-7,Sensors alarms deactivated
4,203,6-7,Sensors alarms deactivated
4,204,6,Sensors alarms deactivated
5,205,6-7,Sensors alarms deactivated
5,206,6-7,Sensors alarms deactivated
5,207,6-7,Sensors alarms deactivated
5,208,6-7,Sensors alarms deactivated
5,209,6-7,Sensors alarms deactivated
5,210,6-7,Sensors alarms deactivated
6,211,6-7,Sensors alarms deactivated
6,212,6-7,Sensors alarms deactivated
6,213,6-7,Sensors alarms deactivated
6,214,6-7,Sensors alarms deactivated
6,215,6-7,Sensors alarms deactivated
6,216,6-7,Sensors alarms deactivated

Silo,Cable,Sensor,Value (°C)
36,001,1,23.5
36,001,2,24.0
36,001,3,24.0
36,001,4,24.5
36,001,5,25.0
36,001,6,25.5
36,001,7,26.0
36,002,1,23.5
36,002,2,24.0
36,002,3,24.5
36,002,4,25.0
36,002,5,25.0
36,002,6,25.5
36,002,7,26.5
36,003,1,23.0
36,003,2,24.0
36,003,3,24.0
36,003,4,25.0
36,003,5,25.5
36,003,6,25.0
36,003,7,25.0
36,004,1,23.0
36,004,2,24.0
36,004,3,24.5
36,004,4,25.0
36,004,5,25.5
36,004,6,26.0
36,004,7,26.5
36,005,1,23.3
36,005,2,23.9
36,005,3,24.4
36,005,4,24.9
36,005,5,25.5
36,005,6,26.3
36,005,7,32.1
36,006,1,23.0
36,006,2,24.0
36,006,3,24.5
36,006,4,24.5
36,006,5,25.0
36,006,6,26.0
36,006,7,28.0
35,007,1,21.5
35,007,2,21.5
35,007,3,22.0
35,007,4,22.5
35,007,5,21.5
35,007,6,22.5
35,007,7,23.5
35,008,1,21.5
35,008,2,22.0
35,008,3,22.0
35,008,4,22.0
35,008,5,22.5
35,008,6,23.0
35,009,1,21.5
35,009,2,22.0
35,009,3,22.0
35,009,4,22.0
35,009,5,22.0
35,009,6,22.5
35,009,7,23.5
35,010,1,21.5
35,010,2,21.5
35,010,3,21.5
35,010,4,22.0
35,010,5,22.0
35,010,6,22.5
35,010,7,24.5
35,011,1,21.5
35,011,2,21.8
35,011,3,22.0
35,011,4,22.3
35,011,5,22.0
35,011,6,23.0
35,011,7,30.0
35,012,1,21.5
35,012,2,21.5
35,012,3,22.0
35,012,4,22.5
35,012,5,22.0
35,012,6,23.0
35,012,7,26.0
34,013,1,21.5
34,013,2,21.8
34,013,3,22.1
34,013,4,22.3
34,013,5,22.8
34,013,6,23.5
34,013,7,24.3
34,014,1,21.5
34,014,2,22.0
34,014,3,22.5
34,014,4,22.5
34,014,5,22.5
34,014,6,23.0
34,014,7,23.0
34,015,1,21.3
34,015,2,21.2
34,015,3,21.6
34,015,4,21.6
34,015,5,21.8
34,015,6,22.1
34,015,7,22.3
34,016,1,21.0
34,016,2,21.5
34,016,3,21.0
34,016,4,21.5
34,016,5,21.5
34,016,6,22.5
34,016,7,23.5
34,017,1,21.1
34,017,2,21.3
34,017,3,21.4
34,017,4,21.6
34,017,5,22.0
34,017,6,22.7
34,017,7,25.8
34,018,1,21.0
34,018,2,21.0
34,018,3,21.3
34,018,4,21.0
34,018,5,21.5
34,018,6,22.0
34,018,7,24.5
33,019,1,21.2
33,019,2,21.3
33,019,3,21.5
33,019,4,21.7
33,019,5,21.9
33,019,6,22.2
33,019,7,22.4
33,020,1,21.1
33,020,2,21.4
33,020,3,21.6
33,020,4,21.6
33,020,5,21.9
33,020,6,22.1
33,020,7,22.8
33,021,1,21.5
33,021,2,21.0
33,021,3,21.5
33,021,4,22.0
33,021,5,22.0
33,021,6,22.5
33,021,7,23.0
33,022,1,21.2
33,022,2,21.3
33,022,3,21.3
33,022,4,21.8
33,022,5,22.1
33,022,6,22.6
33,022,7,23.4
33,023,1,21.1
33,023,2,21.3
33,023,3,21.3
33,023,4,21.8
33,023,5,22.1
33,023,6,22.8
33,023,7,25.4
33,024,1,21.1
33,024,2,21.3
33,024,3,21.4
33,024,4,21.8
33,024,5,22.1
33,024,6,22.6
33,024,7,24.0
32,025,1,21.0
32,025,2,21.0
32,025,3,21.1
32,025,4,21.4
32,025,5,21.8
32,025,6,22.0
32,025,7,22.2
32,026,1,21.1
32,026,2,21.3
32,026,3,21.4
32,026,4,21.6
32,026,5,21.7
32,026,6,22.1
32,026,7,22.5
32,027,1,21.3
32,027,2,21.0
32,027,3,21.5
32,027,4,21.5
32,027,5,22.0
32,027,6,22.0
32,028,1,20.9
32,028,2,21.3
32,028,3,21.4
32,028,4,21.5
32,028,5,21.9
32,028,6,22.7
32,028,7,23.1
32,029,1,21.0
32,029,2,21.0
32,029,3,21.5
32,029,4,21.5
32,029,5,22.0
32,029,6,23.0
32,030,1,20.9
32,030,2,21.1
32,030,3,21.3
32,030,4,21.4
32,030,5,21.9
32,030,6,22.7
32,030,7,23.6
31,031,1,21.1
31,031,2,21.3
31,031,3,21.1
31,031,4,21.5
31,031,5,21.9
31,031,6,22.6
31,031,7,24.4
31,032,1,21.1
31,032,2,21.3
31,032,3,21.3
31,032,4,21.6
31,032,5,21.9
31,032,6,22.1
31,032,7,22.4
31,033,1,21.1
31,033,2,21.3
31,033,3,21.4
31,033,4,21.6
31,033,5,21.9
31,033,6,22.3
31,033,7,22.1
31,034,1,21.0
31,034,2,21.0
31,034,3,21.5
31,034,4,22.0
31,034,5,22.0
31,034,6,22.5
31,035,1,21.1
31,035,2,21.1
31,035,3,21.3
31,035,4,21.5
31,035,5,21.8
31,035,6,22.8
31,035,7,25.1
31,036,1,21.0
31,036,2,21.0
31,036,3,21.5
31,036,4,22.0
31,036,5,22.0
31,036,6,22.3
13,037,1,21.0
13,037,2,21.4
13,037,3,21.4
13,037,4,21.7
13,037,5,22.1
13,037,6,22.3
13,037,7,22.6
13,038,1,21.3
13,038,2,21.2
13,038,3,21.5
13,038,4,21.9
13,038,5,22.3
13,038,6,22.1
13,038,7,22.0
13,039,1,21.2
13,039,2,21.4
13,039,3,21.5
13,039,4,21.9
13,039,5,22.2
13,039,6,22.1
13,039,7,22.2
13,040,1,21.3
13,040,2,21.3
13,040,3,21.7
13,040,4,22.0
13,040,5,22.6
13,040,6,22.6
13,040,7,22.9
13,041,1,21.1
13,041,2,21.4
13,041,3,21.8
13,041,4,22.1
13,041,5,22.6
13,041,6,22.5
13,041,7,24.1
13,042,1,21.1
13,042,2,21.3
13,042,3,21.4
13,042,4,21.9
13,042,5,22.4
13,042,6,22.8
13,042,7,23.5
14,043,1,21.3
14,043,2,21.4
14,043,3,21.6
14,043,4,21.6
14,043,5,21.6
14,043,6,22.1
14,043,7,22.6
14,044,1,21.0
14,044,2,21.0
14,044,3,21.5
14,044,4,21.5
14,044,5,22.0
14,044,6,23.3
14,044,7,26.0
14,045,1,21.2
14,045,2,21.3
14,045,3,21.6
14,045,4,21.6
14,045,5,21.8
14,045,6,22.2
14,045,7,22.5
14,046,1,21.3
14,046,2,21.4
14,046,3,21.6
14,046,4,21.9
14,046,5,22.3
14,046,6,23.4
14,046,7,24.6
14,047,1,21.0
14,047,2,23.5
14,047,3,21.5
14,047,4,22.0
14,047,5,22.5
14,047,6,22.0
14,047,7,23.5
14,048,1,21.0
14,048,2,21.5
14,048,3,21.5
14,048,4,21.5
14,048,5,21.5
14,048,6,22.5
14,048,7,23.5
15,049,1,21.4
15,049,2,21.6
15,049,3,21.8
15,049,4,21.9
15,049,5,22.5
15,049,6,22.9
15,049,7,23.2
15,050,1,21.6
15,050,2,21.7
15,050,3,21.9
15,050,4,22.3
15,050,5,22.4
15,050,6,22.8
15,050,7,23.4
15,051,1,21.5
15,051,2,22.0
15,051,3,21.8
15,051,4,22.0
15,051,5,22.5
15,051,6,23.0
15,052,1,20.8
15,052,2,21.5
15,052,3,22.1
15,052,4,21.9
15,052,5,22.5
15,052,6,23.3
15,052,7,24.4
15,053,1,21.4
15,053,2,21.6
15,053,3,21.8
15,053,4,22.1
15,053,5,22.7
15,053,6,23.8
15,053,7,27.6
15,054,1,21.4
15,054,2,21.6
15,054,3,21.8
15,054,4,21.9
15,054,5,22.7
15,054,6,23.3
15,054,7,25.9
16,055,1,21.7
16,055,2,21.8
16,055,3,22.1
16,055,4,22.3
16,055,5,22.5
16,055,6,23.1
16,055,7,23.3
16,056,1,21.6
16,056,2,21.9
16,056,3,22.2
16,056,4,22.1
16,056,5,22.2
16,056,6,22.4
16,056,7,23.2
16,057,1,21.6
16,057,2,21.9
16,057,3,22.0
16,057,4,22.4
16,057,5,22.6
16,057,6,22.9
16,057,7,22.7
16,058,1,21.6
16,058,2,21.8
16,058,3,22.1
16,058,4,22.4
16,058,5,22.9
16,058,6,23.4
16,058,7,24.2
16,059,1,21.8
16,059,2,21.7
16,059,3,22.6
16,059,4,22.4
16,059,5,22.8
16,059,6,23.8
16,059,7,25.8
16,060,1,21.6
16,060,2,21.8
16,060,3,21.9
16,060,4,22.4
16,060,5,21.6
16,060,6,22.2
16,060,7,23.8
17,061,1,21.0
17,061,2,21.0
17,061,3,21.5
17,061,4,21.5
17,061,5,22.0
17,061,6,22.5
17,061,7,22.5
17,062,1,21.1
17,062,2,21.5
17,062,3,21.6
17,062,4,21.8
17,062,5,21.8
17,062,6,22.1
17,062,7,22.6
17,063,1,21.2
17,063,2,21.4
17,063,3,21.6
17,063,4,21.8
17,063,5,21.9
17,063,6,22.1
17,063,7,22.3
17,064,1,21.1
17,064,2,21.2
17,064,3,21.3
17,064,4,21.6
17,064,5,21.9
17,064,6,22.4
17,064,7,22.9
17,065,1,21.2
17,065,2,21.3
17,065,3,21.5
17,065,4,21.8
17,065,5,22.2
17,065,6,22.8
17,065,7,25.9
17,066,1,21.5
17,066,2,21.5
17,066,3,21.3
17,066,4,21.5
17,066,5,22.0
17,066,6,23.0
18,067,1,21.8
18,067,2,21.9
18,067,3,25.7
18,067,4,22.4
18,067,5,22.5
18,067,6,22.7
18,067,7,22.9
18,068,1,21.8
18,068,2,22.1
18,068,3,22.2
18,068,4,22.4
18,068,5,22.6
18,068,6,22.7
18,068,7,23.0
18,069,1,21.8
18,069,2,22.1
18,069,3,22.3
18,069,4,22.4
18,069,5,22.6
18,069,6,22.8
18,069,7,22.6
18,070,1,22.0
18,070,2,22.0
18,070,3,22.0
18,070,4,22.5
18,070,5,22.5
18,070,6,23.0
18,071,1,21.9
18,071,2,21.9
18,071,3,22.1
18,071,4,22.3
18,071,5,22.8
18,071,6,23.5
18,071,7,29.4
18,072,1,21.9
18,072,2,21.9
18,072,3,22.1
18,072,4,22.3
18,072,5,22.8
18,072,6,23.4
18,072,7,26.9
30,073,1,21.9
30,073,2,22.5
30,073,3,22.6
30,073,4,23.1
30,073,5,23.4
30,073,6,23.6
30,073,7,23.3
30,074,1,22.0
30,074,2,22.0
30,074,3,22.5
30,074,4,23.0
30,074,5,23.0
30,074,6,23.5
30,075,1,21.8
30,075,2,22.4
30,075,3,22.6
30,075,4,23.2
30,075,5,23.4
30,075,6,23.7
30,075,7,23.0
30,076,1,21.8
30,076,2,22.5
30,076,3,23.0
30,076,4,23.0
30,076,5,24.0
30,076,6,24.0
30,076,7,24.5
30,077,1,22.1
30,077,2,22.6
30,077,3,22.9
30,077,4,23.3
30,077,5,23.8
30,077,6,24.1
30,077,7,25.1
30,078,1,21.8
30,078,2,22.3
30,078,3,22.8
30,078,4,23.1
30,078,5,23.6
30,078,6,23.8
30,078,7,24.4
29,079,1,20.3
29,079,2,20.4
29,079,3,20.6
29,079,4,20.7
29,079,5,20.9
29,079,6,21.2
29,079,7,21.8
29,080,1,20.4
29,080,2,20.5
29,080,3,20.6
29,080,4,20.8
29,080,5,21.0
29,080,6,21.1
29,080,7,21.7
29,081,1,20.3
29,081,2,20.6
29,081,3,20.5
29,081,4,20.6
29,081,5,21.0
29,081,6,21.1
29,081,7,21.6
29,082,1,20.4
29,082,2,20.4
29,082,3,20.3
29,082,4,20.6
29,082,5,20.9
29,082,6,21.4
29,082,7,22.1
29,083,1,20.5
29,083,2,20.3
29,083,3,21.0
29,083,4,21.0
29,083,5,21.0
29,083,6,21.5
29,083,7,22.5
29,084,1,20.4
29,084,2,20.7
29,084,3,20.8
29,084,4,20.8
29,084,5,21.0
29,084,6,21.4
29,084,7,22.3
28,085,1,20.6
28,085,2,20.7
28,085,3,20.8
28,085,4,21.0
28,085,5,21.3
28,085,6,21.4
28,085,7,21.4
28,086,1,20.8
28,086,2,20.6
28,086,3,20.8
28,086,4,20.9
28,086,5,21.3
28,086,6,21.4
28,086,7,21.4
28,087,1,20.7
28,087,2,20.6
28,087,3,20.8
28,087,4,21.0
28,087,5,21.3
28,087,6,21.5
28,087,7,21.3
28,088,1,20.5
28,088,2,20.5
28,088,3,20.8
28,088,4,21.0
28,088,5,21.0
28,088,6,22.0
28,088,7,23.0
28,089,1,20.9
28,089,2,20.9
28,089,3,21.1
28,089,4,20.9
28,089,5,21.3
28,089,6,21.9
28,089,7,23.2
28,090,1,20.5
28,090,2,21.0
28,090,3,21.0
28,090,4,21.0
28,090,5,21.0
28,090,6,21.5
27,091,1,21.0
27,091,2,21.0
27,091,3,21.0
27,091,4,21.5
27,091,5,22.0
27,091,6,22.0
27,092,1,21.0
27,092,2,21.0
27,092,3,21.5
27,092,4,21.5
27,092,5,22.0
27,092,6,22.0
27,092,7,23.0
27,093,1,21.0
27,093,2,21.0
27,093,3,21.0
27,093,4,21.5
27,093,5,22.0
27,093,6,22.0
27,093,7,22.5
27,094,1,21.5
27,094,2,21.0
27,094,3,21.5
27,094,4,21.5
27,094,5,22.5
27,094,6,22.5
27,095,1,21.0
27,095,2,21.0
27,095,3,21.5
27,095,4,21.8
27,095,5,22.5
27,095,6,22.5
27,096,1,20.9
27,096,2,21.0
27,096,3,21.2
27,096,4,21.6
27,096,5,21.9
27,096,6,22.3
27,096,7,22.5
26,097,1,20.7
26,097,2,20.8
26,097,3,20.9
26,097,4,21.1
26,097,5,21.4
26,097,6,21.8
26,097,7,21.9
26,098,1,20.8
26,098,2,20.7
26,098,3,20.8
26,098,4,21.3
26,098,5,21.3
26,098,6,21.6
26,098,7,21.2
26,099,1,20.7
26,099,2,20.7
26,099,3,20.8
26,099,4,21.1
26,099,5,21.6
26,099,6,21.8
26,099,7,21.8
26,100,1,20.6
26,100,2,20.8
26,100,3,20.9
26,100,4,21.1
26,100,5,21.5
26,100,6,22.0
26,100,7,22.0
26,101,1,20.6
26,101,2,20.9
26,101,3,21.1
26,101,4,21.2
26,101,5,21.7
26,101,6,22.4
26,101,7,23.6
26,102,1,20.5
26,102,2,21.0
26,102,3,21.0
26,102,4,21.0
26,102,5,21.5
26,102,6,22.0
26,102,7,22.0
25,103,1,20.7
25,103,2,20.9
25,103,3,21.0
25,103,4,21.2
25,103,5,21.4
25,103,6,21.8
25,103,7,22.1
25,104,1,20.5
25,104,2,21.0
25,104,3,20.5
25,104,4,21.5
25,104,5,21.5
25,104,6,21.5
25,105,1,20.5
25,105,2,20.5
25,105,3,21.0
25,105,4,20.5
25,105,5,20.5
25,105,6,21.0
25,106,1,20.4
25,106,2,20.6
25,106,3,20.4
25,106,4,20.5
25,106,5,20.8
25,106,6,21.4
25,106,7,21.6
25,107,1,20.5
25,107,2,20.5
25,107,3,20.5
25,107,4,20.5
25,107,5,21.5
25,107,6,21.5
25,108,1,20.5
25,108,2,20.0
25,108,3,20.5
25,108,4,20.5
25,108,5,20.5
25,108,6,21.5
7,109,1,20.8
7,109,2,20.8
7,109,3,20.9
7,109,4,21.3
7,109,5,21.7
7,109,6,22.1
7,109,7,22.3
7,110,1,20.7
7,110,2,20.8
7,110,3,21.0
7,110,4,21.3
7,110,5,21.8
7,110,6,21.9
7,110,7,22.7
7,111,1,20.9
7,111,2,20.9
7,111,3,20.9
7,111,4,21.3
7,111,5,21.8
7,111,6,22.1
7,111,7,21.9
7,112,1,20.7
7,112,2,20.7
7,112,3,20.9
7,112,4,21.4
7,112,5,21.8
7,112,6,22.3
7,112,7,22.5
7,113,1,20.7
7,113,2,20.9
7,113,3,20.9
7,113,4,21.4
7,113,5,21.9
7,113,6,22.6
7,113,7,23.8
7,114,1,20.8
7,114,2,20.8
7,114,3,20.9
7,114,4,20.9
7,114,5,21.3
7,114,6,21.7
7,114,7,21.9
8,115,1,20.5
8,115,2,20.5
8,115,3,20.5
8,115,4,20.6
8,115,5,20.7
8,115,6,20.9
8,115,7,21.4
8,116,1,20.5
8,116,2,20.5
8,116,3,20.3
8,116,4,20.8
8,117,1,20.3
8,117,2,20.6
8,117,3,20.6
8,117,4,20.6
8,117,5,20.8
8,117,6,20.9
8,117,7,21.3
8,118,1,20.4
8,118,2,20.5
8,118,3,20.5
8,118,4,20.5
8,118,5,20.8
8,118,6,21.1
8,118,7,21.3
8,119,1,20.6
8,119,2,20.5
8,119,3,20.6
8,119,4,20.7
8,119,5,21.0
8,119,6,21.5
8,119,7,22.5
8,120,1,20.4
8,120,2,20.5
8,120,3,20.6
8,120,4,20.6
8,120,5,20.9
8,120,6,21.3
8,120,7,21.6
9,121,1,20.9
9,121,2,20.9
9,121,3,21.0
9,121,4,21.1
9,121,5,21.1
9,121,6,21.4
9,121,7,21.4
9,122,1,20.8
9,122,2,20.9
9,122,3,20.9
9,122,4,21.0
9,122,5,21.1
9,122,6,21.3
9,122,7,21.6
9,123,1,20.8
9,123,2,20.8
9,123,3,20.9
9,123,4,21.0
9,123,5,21.2
9,123,6,21.3
9,123,7,21.3
9,124,1,20.8
9,124,2,20.9
9,124,3,20.9
9,124,4,21.0
9,124,5,21.4
9,124,6,21.5
9,124,7,21.6
9,125,1,20.8
9,125,2,20.9
9,125,3,20.9
9,125,4,21.1
9,125,5,21.3
9,125,6,21.9
9,125,7,22.7
9,126,1,20.8
9,126,2,20.9
9,126,3,21.1
9,126,4,21.1
9,126,5,21.4
9,126,6,21.6
9,126,7,21.9
10,127,1,20.9
10,127,2,21.0
10,127,3,21.1
10,127,4,21.4
10,127,5,21.8
10,127,6,21.9
10,127,7,21.8
10,128,1,21.1
10,128,2,21.0
10,128,3,21.3
10,128,4,21.4
10,128,5,21.6
10,128,6,21.8
10,128,7,21.8
10,129,1,20.9
10,129,2,21.0
10,129,3,21.1
10,129,4,21.3
10,129,5,21.6
10,129,6,22.1
10,129,7,21.6
10,130,1,21.0
10,130,2,21.0
10,130,3,21.0
10,130,4,21.5
10,130,5,21.5
10,130,6,22.0
10,131,1,21.1
10,131,2,21.0
10,131,3,21.3
10,131,4,21.6
10,131,5,21.8
10,131,6,22.2
10,131,7,23.4
10,132,1,21.0
10,132,2,21.0
10,132,3,21.5
10,132,4,21.5
10,132,5,22.0
10,132,6,22.5
11,133,1,20.7
11,133,2,20.9
11,133,3,20.9
11,133,4,20.9
11,133,5,21.1
11,133,6,21.2
11,133,7,21.6
11,134,1,20.8
11,134,2,20.9
11,134,3,20.8
11,134,4,21.0
11,134,5,20.9
11,134,6,20.9
11,134,7,21.6
11,135,1,20.5
11,135,2,20.5
11,135,3,21.0
11,135,4,20.5
11,135,5,20.5
11,135,6,21.0
11,136,1,20.8
11,136,2,20.9
11,136,3,20.9
11,136,4,21.0
11,136,5,21.4
11,136,6,21.9
11,136,7,22.4
11,137,1,20.7
11,137,2,21.0
11,137,3,21.1
11,137,4,21.3
11,137,5,21.1
11,137,6,21.4
11,137,7,25.0
11,138,1,20.8
11,138,2,20.8
11,138,3,20.9
11,138,4,21.1
11,138,5,21.0
11,138,6,21.2
11,138,7,22.5
12,139,1,21.5
12,139,2,21.0
12,139,3,21.5
12,139,4,21.5
12,139,5,21.5
12,139,6,21.5
12,140,1,21.4
12,140,2,21.4
12,140,3,21.6
12,140,4,21.6
12,140,5,21.8
12,140,6,21.4
12,140,7,21.7
